index,x,y
931,631605.726237,-662607.492346
932,631629.043351,-662616.51438
933,631652.307058,-662625.739313
934,631675.52845,-662635.132535
935,631698.719087,-662644.659506
936,631721.890894,-662654.285724
937,631745.056063,-662663.976693
938,631768.226949,-662673.697887
939,631791.415993,-662683.414669
940,631814.63573,-662693.091938
941,631837.898599,-662702.694337
942,631861.216756,-662712.186404
943,631884.601964,-662721.532557
944,631908.065422,-662730.697228
945,631931.614649,-662739.653612
946,631955.252074,-662748.388694
947,631978.979753,-662756.890719
948,632002.799437,-662765.147877
949,632026.709678,-662773.147343
950,632050.707084,-662780.875726
951,632074.790384,-662788.320492
952,632098.959034,-662795.469524
953,632123.212,-662802.310745
954,632147.547753,-662808.832133
955,632171.964275,-662815.02173
956,632196.459062,-662820.867647
957,632221.029128,-662826.358054
958,632245.671016,-662831.481155
959,632270.509434,-662835.54547
960,632295.292495,-662839.801214
961,632320.126628,-662843.686705
962,632345.003946,-662847.213498
963,632369.917117,-662850.393187
964,632394.859357,-662853.23743
965,632419.824435,-662855.757974
966,632444.806825,-662857.965232
967,632469.801853,-662859.866168
968,632494.80523,-662861.467282
969,632519.804445,-662862.88493
970,632544.797909,-662864.150344
971,632569.794751,-662865.127512
972,632594.791813,-662865.821439
973,632619.786202,-662866.23724
974,632644.774948,-662866.396159
975,632669.757726,-662866.158882
976,632694.728239,-662865.661299
977,632719.684781,-662864.909552
978,632744.625976,-662863.909749
979,632769.550778,-662862.667923
980,632794.458469,-662861.189989
981,632819.348656,-662859.481699
982,632844.221267,-662857.548598
983,632869.076538,-662855.396024
984,632893.915389,-662853.033092
985,632918.73965,-662850.472645
986,632943.551761,-662847.726762
987,632968.354884,-662844.807811
988,632993.152926,-662841.728442
989,633017.950571,-662838.50153
990,633042.848336,-662835.709174
991,633067.643621,-662832.082074
992,633092.451447,-662828.334332
993,633117.278894,-662824.477307
994,633142.133628,-662820.521518
995,633167.022881,-662816.472378
996,633191.941758,-662812.283365
997,633216.874869,-662807.870993
998,633241.802909,-662803.148169
999,633266.693518,-662798.029012
1000,633291.558667,-662792.603391
1001,633316.375743,-662786.830516
1002,633341.061038,-662780.490847
1003,633365.298666,-662772.762877
1004,633389.427732,-662764.728514
1005,633413.245971,-662755.898393
1006,633436.693086,-662746.21979
1007,633459.922482,-662736.118804
1008,633482.758938,-662725.251107
1009,633505.096012,-662713.482005
1010,633526.2135,-662699.617486
1011,633547.303305,-662685.967221
1012,633567.833656,-662671.589971
1013,633588.0597,-662656.912222
1014,633607.770147,-662641.612894
1015,633626.935523,-662625.674402
1016,633644.872179,-662608.314019
1017,633662.788127,-662591.043776
1018,633680.186183,-662573.249075
1019,633697.092407,-662554.955065
1020,633713.635375,-662536.274128
1021,633729.911267,-662517.275044
1022,633745.773065,-662497.825156
1023,633760.861707,-662477.663417
1024,633775.789452,-662457.294924
1025,633790.385578,-662436.595596
1026,633804.678424,-662415.602846
1027,633818.69558,-662394.354539
1028,633832.463772,-662372.888904
1029,633846.001591,-662351.240065
1030,633859.312347,-662329.434307
1031,633872.396621,-662307.498162
1032,633885.254403,-662285.459177
1033,633897.887906,-662263.344175
1034,633910.308299,-662241.170891
1035,633922.533166,-662218.946463
1036,633934.577329,-662196.678776
1037,633946.455399,-662174.375455
1038,633958.182092,-662152.043653
1039,633969.771324,-662129.689562
1040,633981.442594,-662107.423783
1041,633992.744439,-662085.01257
1042,634003.986309,-662062.612916
1043,634015.078528,-662040.17766
1044,634026.017299,-662017.703536
1045,634036.798777,-661995.187319
1046,634047.419076,-661972.625824
1047,634057.874265,-661950.015921
1048,634068.160382,-661927.354531
1049,634078.273431,-661904.638638
1050,634088.209393,-661881.865292
1051,634097.964227,-661859.031617
1052,634107.533881,-661836.134811
1053,634116.914295,-661813.172156
1054,634126.101407,-661790.141017
1055,634135.091164,-661767.038851
1056,634143.879524,-661743.863207
1057,634152.462467,-661720.611731
1058,634160.83641,-661697.282307
1059,634169.000525,-661673.873822
1060,634176.955119,-661650.385498
1061,634184.700519,-661626.816483
1062,634192.237061,-661603.16585
1063,634199.565078,-661579.432587
1064,634206.743477,-661555.632441
1065,634214.19345,-661531.879337
1066,634220.91488,-661507.889911
1067,634227.423096,-661483.811068
1068,634233.717466,-661459.641318
1069,634239.797348,-661435.379121
1070,634245.662072,-661411.022887
1071,634251.308692,-661386.570484
1072,634256.729808,-661362.0189
1073,634261.917416,-661337.365231
1074,634266.863392,-661312.606793
1075,634271.558486,-661287.740288
1076,634275.99072,-661262.76527
1077,634280.14751,-661237.689925
1078,634284.018034,-661212.524909
1079,634287.59175,-661187.281043
1080,634290.858185,-661161.96913
1081,634293.806939,-661136.599945
1082,634296.212609,-661111.163219
1083,634298.280173,-661085.696246
1084,634299.994182,-661060.209557
1085,634301.345116,-661034.714261
1086,634302.334043,-661009.221836
1087,634303.074159,-660983.746228
1088,634303.429326,-660958.290474
1089,634303.390564,-660932.864743
1090,634302.948882,-660907.479011
1091,634302.095263,-660882.143052
1092,634300.090189,-660856.905273
1093,634298.135438,-660831.728268
1094,634295.741272,-660806.63878
1095,634292.899112,-660781.646058
1096,634289.601112,-660756.758948
1097,634285.84708,-660731.984744
1098,634281.640715,-660707.328982
1099,634276.340759,-660682.922394
1100,634271.066364,-660658.573447
1101,634265.576661,-660634.308011
1102,634259.703477,-660610.151792
1103,634253.461832,-660586.095902
1104,634246.867098,-660562.132813
1105,634239.934963,-660538.256209
1106,634232.681396,-660514.460835
1107,634225.12261,-660490.742355
1108,634217.275024,-660467.097201
1109,634209.155224,-660443.522427
1110,634200.779922,-660420.015564
1111,634192.165921,-660396.574467
1112,634183.330067,-660373.197179
1113,634174.289207,-660349.881778
1114,634165.060147,-660326.626237
1115,634155.659604,-660303.428279
1116,634146.104155,-660280.285239
1117,634136.410191,-660257.193921
1118,634126.593862,-660234.150456
1119,634116.672223,-660211.149682
1120,634106.667239,-660188.183376
1121,634096.601986,-660165.241748
1122,634086.499073,-660142.313593
1123,634076.380181,-660119.384907
1124,634066.267119,-660096.441887
1125,634056.182872,-660073.473882
1126,634046.150931,-660050.471494
1127,634036.195017,-660027.425788
1128,634026.339071,-660004.328319
1129,634016.607252,-659981.171149
1130,634007.023921,-659957.946869
1131,633997.613642,-659934.648625
1132,633988.401164,-659911.270136
1133,633979.411416,-659887.805721
1134,633970.669493,-659864.25032
1135,633962.200647,-659840.599518
1136,633954.030277,-659816.849563
1137,633946.182938,-659792.997678
1138,633938.676656,-659769.043627
1139,633931.526071,-659744.988632
1140,633924.734243,-659720.837416
1141,633918.294388,-659696.597326
1142,633912.199304,-659672.275597
1143,633906.441691,-659647.879256
1144,633901.014147,-659623.415115
1145,633895.909183,-659598.889756
1146,633891.119222,-659574.309523
1147,633886.636607,-659549.680513
1148,633882.895156,-659524.919701
1149,633879.01638,-659500.211619
1150,633875.34559,-659475.48573
1151,633871.941927,-659450.733309
1152,633868.797782,-659425.958766
1153,633865.905508,-659401.16621
1154,633863.257422,-659376.359444
1155,633860.845814,-659351.541953
1156,633858.662949,-659326.716898
1157,633856.701076,-659301.887105
1158,633854.952426,-659277.055061
1159,633853.409215,-659252.222903
1160,633852.065,-659227.392275
1161,633850.919166,-659202.56399
1162,633849.965824,-659177.739166
1163,633849.197234,-659152.91875
1164,633848.605618,-659128.103304
1165,633848.183166,-659103.293004
1166,633847.922041,-659078.487624
1167,633847.81438,-659053.686532
1168,633847.852302,-659028.888673
1169,633848.02791,-659004.092568
1170,633848.333298,-658979.296297
1171,633848.760555,-658954.497067
1172,633849.301771,-658929.689057
1173,633849.949005,-658904.865674
1174,633850.694314,-658880.023208
1175,633851.529789,-658855.159449
1176,633852.447547,-658830.272752
1177,633853.439735,-658805.362006
1178,633854.49853,-658780.426603
1179,633855.616134,-658755.46641
1180,633856.784774,-658730.481739
1181,633857.996704,-658705.473314
1182,633859.244201,-658680.442244
1183,633860.519565,-658655.389993
1184,633861.817314,-658630.318543
1185,633863.145335,-658605.231424
1186,633864.510175,-658580.132425
1187,633865.904666,-658555.024294
1188,633867.319874,-658529.909707
1189,633868.746865,-658504.791408
1190,633870.176706,-658479.672181
1191,633871.600459,-658454.554831
1192,633873.009184,-658429.442158
1193,633874.393932,-658404.336936
1194,633875.745742,-658379.241887
1195,633877.055643,-658354.159657
1196,633878.314649,-658329.0928
1197,633879.513754,-658304.043745
1198,633880.643934,-658279.01478
1199,633881.696141,-658254.008028
1200,633882.661305,-658229.025421
1201,633883.530328,-658204.068683
1202,633884.294089,-658179.139302
1203,633884.943441,-658154.23851
1204,633885.469212,-658129.367264
1205,633885.862214,-658104.526218
1206,633886.113226,-658079.715705
1207,633886.208302,-658054.935634
1208,633886.122193,-658030.185658
1209,633885.834726,-658005.465689
1210,633885.340318,-657980.775549
1211,633884.635275,-657956.114515
1212,633883.715868,-657931.48123
1213,633882.578321,-657906.873653
1214,633881.218811,-657882.289007
1215,633879.633453,-657857.723728
1216,633877.818299,-657833.173409
1217,633875.769336,-657808.632755
1218,633873.482531,-657784.094839
1219,633870.954126,-657759.548995
1220,633868.180638,-657734.987742
1221,633865.158333,-657710.40955
1222,633862.787158,-657685.651973
1223,633859.104162,-657661.059555
1224,633855.15575,-657636.460567
1225,633851.009262,-657611.842639
1226,633846.633772,-657587.21356
1227,633841.978285,-657562.588408
1228,633837.040077,-657537.972855
1229,633831.816724,-657513.37312
1230,633826.309732,-657488.794877
1231,633820.52418,-657464.243099
1232,633814.465375,-657439.722862
1233,633808.138308,-657415.239499
1234,633801.539889,-657390.801173
1235,633794.659441,-657366.419132
1236,633787.486212,-657342.105421
1237,633780.437918,-657317.717682
1238,633772.478773,-657293.637903
1239,633764.19653,-657269.669264
1240,633755.581049,-657245.825924
1241,633746.622539,-657222.122386
1242,633737.310761,-657198.572022
1243,633727.632386,-657175.18264
1244,633717.575926,-657151.965506
1245,633707.180034,-657128.920054
1246,633696.545659,-657106.017676
1247,633685.525078,-657083.340113
1248,633674.113186,-657060.90778
1249,633662.304675,-657038.740656
1250,633650.093817,-657016.858044
1251,633637.47425,-656995.278317
1252,633624.438757,-656974.018678
1253,633610.367936,-656953.476003
1254,633596.301386,-656933.037638
1255,633581.853659,-656912.932601
1256,633567.181019,-656893.040006
1257,633552.052299,-656873.506824
1258,633536.454148,-656854.331284
1259,633520.370903,-656835.509355
1260,633503.382498,-656817.430448
1261,633486.094773,-656799.561015
1262,633468.305255,-656782.093311
1263,633450.014741,-656765.042182
1264,633431.415386,-656748.194723
1265,633412.328087,-656731.768019
1266,633392.321289,-656716.38329
1267,633372.063583,-656701.212316
1268,633351.35818,-656686.547905
1269,633330.22337,-656672.407343
1270,633308.678599,-656658.80893
1271,633286.491793,-656646.234268
1272,633264.04427,-656634.090119
1273,633241.301599,-656622.483873
1274,633218.362866,-656611.258231
1275,633195.139773,-656600.651908
1276,633171.661413,-656590.676567
1277,633147.962676,-656581.330493
1278,633123.920418,-656573.053041
1279,633099.800627,-656565.170147
1280,633075.540844,-656557.870882
1281,633051.153296,-656551.142849
1282,633026.649807,-656544.973635
1283,633002.04183,-656539.350782
1284,632977.39594,-656533.9983
1285,632952.669755,-656529.098102
1286,632927.858601,-656524.705307
1287,632902.972881,-656520.809248
1288,632878.022847,-656517.399216
1289,632853.018617,-656514.464417
1290,632827.950589,-656512.198488
1291,632802.861303,-656510.309237
1292,632777.75185,-656508.85829
1293,632752.631462,-656507.834617
1294,632727.509276,-656507.227035
1295,632702.394327,-656507.024229
1296,632677.295545,-656507.214773
1297,632652.221755,-656507.787159
1298,632627.181675,-656508.729832
1299,632602.183926,-656510.031241
1300,632577.23748,-656511.67922
1301,632552.349653,-656513.657697
1302,632527.518783,-656515.948858
1303,632502.740043,-656518.532708
1304,632478.007998,-656521.384522
1305,632453.317131,-656524.479199
1306,632428.661859,-656527.791641
1307,632404.036534,-656531.296752
1308,632379.435431,-656534.969421
1309,632354.85274,-656538.784524
1310,632330.282566,-656542.716914
1311,632305.718917,-656546.741422
1312,632281.155705,-656550.83285
1313,632256.586735,-656554.965974
1314,632232.005708,-656559.115541
1315,632207.406217,-656563.256269
1316,632182.781743,-656567.362852
1317,632158.125658,-656571.409953
1318,632133.431221,-656575.372216
1319,632108.691582,-656579.224261
1320,632083.899785,-656582.940689
1321,632059.048765,-656586.496086
1322,632034.131352,-656589.865025
1323,632009.140297,-656593.022261
1324,631984.068655,-656595.945676
1325,631958.91253,-656598.614589
1326,631933.680561,-656601.007845
1327,631908.385089,-656603.103244
1328,631883.03832,-656604.87581
1329,631857.652902,-656606.300243
1330,631832.241998,-656607.351237
1331,631806.819339,-656608.003531
1332,631781.399276,-656608.23197
1333,631755.996839,-656608.011558
1334,631730.627782,-656607.317517
1335,631705.308639,-656606.125335
1336,631680.056779,-656604.410824
1337,631654.890455,-656602.150172
1338,631629.828856,-656599.31999
1339,631604.892165,-656595.897365
1340,631580.18964,-656591.366434
1341,631555.600233,-656586.586139
1342,631531.166332,-656581.3346
1343,631506.939785,-656575.428248
1344,631482.944186,-656568.848168
1345,631459.201222,-656561.58582
1346,631435.730353,-656553.639977
1347,631412.547742,-656545.024939
1348,631389.88989,-656535.197869
1349,631367.235348,-656525.5333
1350,631344.814316,-656515.373272
1351,631322.64259,-656504.669783
1352,631300.706672,-656493.447643
1353,631278.992438,-656481.731766
1354,631257.48512,-656469.547256
1355,631236.169292,-656456.919441
1356,631215.028885,-656443.873888
1357,631193.865008,-656430.718594
1358,631172.844365,-656417.174445
1359,631151.957451,-656403.259235
1360,631131.241919,-656388.925315
1361,631110.663674,-656374.230449
1362,631090.185748,-656359.231837
1363,631069.801348,-656343.944053
1364,631049.506389,-656328.378317
