,x,y
2511,629661.190757,-641001.544136
2512,629679.162298,-641019.248203
2513,629696.828054,-641037.229029
2514,629714.172919,-641055.483515
2515,629731.333753,-641073.870709
2516,629748.173513,-641092.510654
2517,629764.656006,-641111.42218
2518,629780.766841,-641130.604031
2519,629796.504278,-641150.045652
2520,629811.640682,-641169.905893
2521,629826.352841,-641190.029686
2522,629840.62745,-641210.416116
2523,629854.453165,-641231.063628
2524,629867.8269,-641251.966069
2525,629880.750571,-641273.119514
2526,629893.228219,-641294.522666
2527,629905.490898,-641316.055211
2528,629917.343834,-641337.828495
2529,629928.86945,-641359.800961
2530,629939.662994,-641382.153675
2531,629950.02275,-641404.73261
2532,629959.947467,-641427.529953
2533,629969.435495,-641450.536903
2534,629978.484874,-641473.743803
2535,629987.093616,-641497.140199
2536,629995.265452,-641520.713095
2537,630003.010789,-641544.447222
2538,630010.340607,-641568.327454
2539,630017.266146,-641592.338966
2540,630023.798938,-641616.46726
2541,630029.950839,-641640.698197
2542,630035.736858,-641665.017292
2543,630041.188061,-641689.406595
2544,630046.341473,-641713.847813
2545,630051.234792,-641738.323746
2546,630055.907345,-641762.821942
2547,630060.399783,-641787.335838
2548,630064.752592,-641811.859959
2549,630069.006311,-641836.389338
2550,630073.201525,-641860.919344
2551,630077.37884,-641885.445515
2552,630081.578863,-641909.963394
2553,630085.842174,-641934.468362
2554,630090.209301,-641958.955469
2555,630094.720699,-641983.419274
2556,630099.416718,-642007.853675
2557,630104.337584,-642032.251743
2558,630109.523369,-642056.605557
2559,630115.013968,-642080.90604
2560,630120.84907,-642105.142793
2561,630127.06813,-642129.303928
2562,630133.710345,-642153.375904
2563,630140.806317,-642177.345499
2564,630148.320156,-642201.215407
2565,630156.184398,-642224.997776
2566,630164.331705,-642248.707286
2567,630172.695168,-642272.361801
2568,630181.208402,-642295.983077
2569,630189.805638,-642319.597476
2570,630198.421479,-642343.236683
2571,630206.988027,-642366.931247
2572,630215.436006,-642390.708837
2573,630223.700883,-642414.600163
2574,630231.80983,-642438.604844
2575,630239.912527,-642462.671469
2576,630248.166125,-642486.737036
2577,630256.725424,-642510.730038
2578,630265.738789,-642534.57175
2579,630276.378607,-642557.671378
2580,630286.829683,-642580.866807
2581,630297.969953,-642603.712962
2582,630309.880133,-642626.131822
2583,630322.63575,-642648.039514
2584,630335.655093,-642669.736426
2585,630349.325087,-642690.973677
2586,630363.676947,-642711.693909
2587,630378.550118,-642731.964167
2588,630393.848678,-642751.821748
2589,630409.070118,-642771.613763
2590,630424.655755,-642791.027596
2591,630440.562462,-642810.092354
2592,630456.734387,-642828.85471
2593,630472.53253,-642847.874771
2594,630489.343879,-642865.96998
2595,630506.314294,-642883.867918
2596,630523.430766,-642901.59522
2597,630540.714724,-642919.145287
2598,630558.187805,-642936.507817
2599,630575.870215,-642953.670354
2600,630593.780614,-642970.618502
2601,630611.936064,-642987.336088
2602,630630.352037,-643003.805282
2603,630649.793824,-643019.069904
2604,630668.929382,-643034.746688
2605,630688.34109,-643050.126879
2606,630708.03359,-643065.195936
2607,630728.009981,-643079.939278
2608,630748.272263,-643094.341863
2609,630768.821297,-643108.388387
2610,630789.574192,-643122.192702
2611,630810.467247,-643135.852339
2612,630831.637681,-643149.141902
2613,630853.092438,-643162.030147
2614,630874.844121,-643174.472286
2615,630896.899781,-643186.428668
2616,630919.237542,-643197.910022
2617,630941.824731,-643208.950349
2618,630964.735835,-643219.374629
2619,630987.676928,-643229.745523
2620,631010.737067,-643239.883226
2621,631033.960105,-643249.683259
2622,631057.32078,-643259.183415
2623,631080.795351,-643268.42248
2624,631104.361525,-643277.440119
2625,631127.998116,-643286.276653
2626,631151.685202,-643294.970895
2627,631175.415086,-643303.533992
2628,631199.189052,-643311.955471
2629,631223.008506,-643320.224022
2630,631246.874729,-643328.32808
2631,631270.78885,-643336.255855
2632,631294.751823,-643343.995355
2633,631318.764411,-643351.53441
2634,631342.827161,-643358.86069
2635,631366.940393,-643365.961731
2636,631391.104176,-643372.824943
2637,631415.318317,-643379.437635
2638,631439.582346,-643385.787022
2639,631463.835144,-643392.125984
2640,631488.237191,-643397.735798
2641,631512.68164,-643403.040626
2642,631537.166485,-643408.027767
2643,631561.68939,-643412.684456
2644,631586.247666,-643416.997866
2645,631610.838258,-643420.955106
2646,631635.455451,-643424.561192
2647,631660.078654,-643427.960433
2648,631684.726986,-643430.980804
2649,631709.396555,-643433.610206
2650,631734.083086,-643435.836744
2651,631758.781926,-643437.648566
2652,631783.488036,-643439.03392
2653,631808.196684,-643439.938312
2654,631832.89984,-643440.251577
2655,631857.586734,-643440.119722
2656,631882.251529,-643439.535975
2657,631906.888298,-643438.493693
2658,631931.505071,-643437.186201
2659,631956.097846,-643435.507086
2660,631980.655822,-643433.352852
2661,632005.173036,-643430.715725
2662,632029.643366,-643427.588016
2663,632054.060518,-643423.962102
2664,632078.418031,-643419.830423
2665,632102.70926,-643415.185458
2666,632126.897495,-643409.887457
2667,632151.000975,-643404.06524
2668,632175.074685,-643397.942505
2669,632199.055661,-643391.267996
2670,632222.935266,-643384.032636
2671,632246.704469,-643376.22743
2672,632270.353785,-643367.843359
2673,632293.871768,-643358.873336
2674,632317.238618,-643349.326731
2675,632340.43245,-643339.22042
2676,632363.322364,-643328.331621
2677,632386.018134,-643316.982439
2678,632408.540382,-643305.256134
2679,632430.806056,-643293.027822
2680,632452.799904,-643280.316529
2681,632474.507972,-643267.140442
2682,632495.917562,-643253.516728
2683,632517.017197,-643239.461375
2684,632537.526536,-643224.605759
2685,632557.774674,-643209.477095
2686,632577.674989,-643193.969737
2687,632597.221843,-643178.095416
2688,632616.410769,-643161.86381
2689,632635.272136,-643145.319081
2690,632653.896465,-643128.555838
2691,632671.996704,-643111.27615
2692,632689.721651,-643093.64165
2693,632707.101649,-643075.678795
2694,632724.10968,-643057.362445
2695,632740.69247,-643038.653108
2696,632756.791367,-643019.517058
2697,632772.343352,-642999.926939
2698,632787.281449,-642979.861821
2699,632801.88299,-642959.522754
2700,632815.708702,-642938.65099
2701,632828.699046,-642917.257804
2702,632840.81831,-642895.372172
2703,632851.982235,-642873.001725
2704,632862.173235,-642850.192401
2705,632871.962909,-642827.236871
2706,632880.763425,-642803.905315
2707,632888.622575,-642780.266371
2708,632895.599494,-642756.385081
2709,632901.367268,-642732.202023
2710,632906.683581,-642707.99022
2711,632911.634145,-642683.763611
2712,632915.938419,-642659.442155
2713,632919.66558,-642635.044942
2714,632922.886936,-642610.586299
2715,632925.675715,-642586.076033
2716,632928.106738,-642561.519678
2717,632930.253093,-642536.918438
2718,632932.341755,-642512.283355
2719,632933.864165,-642487.560636
2720,632935.172843,-642462.77985
2721,632936.3702,-642437.938484
2722,632937.352884,-642413.026306
2723,632938.128267,-642388.042128
2724,632938.70295,-642362.986203
2725,632939.082866,-642337.860183
2726,632939.272065,-642312.667119
2727,632939.251838,-642287.412744
2728,632938.984451,-642262.106566
2729,632938.431352,-642236.761263
2730,632937.553968,-642211.392313
2731,632936.726477,-642185.973281
2732,632934.734292,-642160.650089
2733,632932.268532,-642135.374729
2734,632929.293474,-642110.169353
2735,632925.774486,-642085.052184
2736,632921.67709,-642060.039367
2737,632916.968772,-642035.149583
2738,632911.663437,-642010.395039
2739,632905.825045,-641985.778378
2740,632899.519654,-641961.299491
2741,632892.812731,-641936.955839
2742,632885.76929,-641912.742307
2743,632878.456308,-641888.650527
2744,632868.91596,-641865.158403
2745,632861.329495,-641841.280009
2746,632853.741944,-641817.46033
2747,632846.331073,-641793.644435
2748,632838.949846,-641769.862155
2749,632831.563601,-641746.115915
2750,632824.146359,-641722.406523
2751,632816.672223,-641698.735489
2752,632809.115415,-641675.105058
2753,632801.450315,-641651.518229
2754,632793.651499,-641627.978787
2755,632785.693775,-641604.491325
2756,632777.552221,-641581.061273
2757,632769.202184,-641557.694827
2758,632760.619275,-641534.398765
2759,632751.779898,-641511.181929
2760,632742.661381,-641488.055587
2761,632733.241736,-641465.032597
2762,632723.568248,-641442.092974
2763,632714.411826,-641418.842026
2764,632703.904346,-641396.234233
2765,632692.99815,-641373.804654
2766,632681.686862,-641351.56621
2767,632669.981301,-641329.522576
2768,632657.893606,-641307.67623
2769,632645.435844,-641286.029194
2770,632632.619991,-641264.583054
2771,632619.457914,-641243.33897
2772,632605.961352,-641222.297698
2773,632592.14191,-641201.4596
2774,632578.011039,-641180.824664
2775,632563.580027,-641160.392517
2776,632548.859986,-641140.162445
2777,632533.899914,-641120.104799
2778,632518.781085,-641100.161891
2779,632503.401213,-641080.414989
2780,632487.770371,-641060.862512
2781,632471.584803,-641041.761234
2782,632455.412581,-641022.655804
2783,632439.023466,-641003.736863
2784,632422.422178,-640985.005618
2785,632405.607755,-640966.46834
2786,632388.581159,-640948.129918
2787,632371.344494,-640929.994421
2788,632353.899983,-640912.065968
2789,632336.249962,-640894.348736
2790,632318.396875,-640876.846954
2791,632300.343274,-640859.564907
2792,632282.091831,-640842.506931
2793,632263.645483,-640825.677322
2794,632245.006125,-640809.079162
2795,632226.174493,-640792.71466
2796,632207.181971,-640776.551286
2797,632188.05064,-640760.564792
2798,632168.725587,-640744.819949
2799,632148.775907,-640729.837888
2800,632128.942695,-640714.746056
2801,632108.920392,-640699.908694
2802,632088.726126,-640685.308809
2803,632068.394452,-640670.905703
2804,632047.959688,-640656.656193
2805,632027.454864,-640642.51605
2806,632006.911777,-640628.440072
2807,631986.361049,-640614.382169
2808,631965.832192,-640600.295431
2809,631945.353666,-640586.132202
2810,631924.952951,-640571.844147
2811,631904.646465,-640557.39718
2812,631884.409594,-640542.817305
2813,631864.2087,-640528.146764
2814,631844.011592,-640513.428965
2815,631823.787447,-640498.708406
2816,631803.506747,-640484.030586
2817,631783.141196,-640469.441929
2818,631762.663662,-640454.989688
2819,631742.048102,-640440.721866
2820,631721.270621,-640426.685261
2821,631700.326555,-640412.896607
2822,631679.226344,-640399.347615
2823,631657.980579,-640386.029075
2824,631636.599118,-640372.932371
2825,631615.091188,-640360.049371
2826,631593.701257,-640346.956882
2827,631571.879018,-640334.629037
2828,631549.963521,-640322.479082
2829,631527.961606,-640310.497389
2830,631505.879844,-640298.674337
2831,631483.724687,-640287.00027
2832,631461.502431,-640275.465443
2833,631439.219224,-640264.060028
2834,631416.88107,-640252.774122
2835,631394.493835,-640241.597752
2836,631372.063253,-640230.520881
2837,631349.594925,-640219.533421
2838,631327.093532,-640208.626797
2839,631304.561986,-640197.795686
2840,631282.002945,-640187.035159
2841,631259.419026,-640176.340265
2842,631236.812811,-640165.706039
2843,631214.186846,-640155.1275
2844,631191.543644,-640144.599654
2845,631168.885689,-640134.117496
2846,631146.215436,-640123.676013
2847,631123.535316,-640113.270184
2848,631100.847734,-640102.894981
2849,631078.155075,-640092.545376
2850,631055.459707,-640082.216335
2851,631032.763979,-640071.902828
2852,631010.070226,-640061.599825
2853,630987.380772,-640051.3023
2854,630964.697932,-640041.005231
2855,630942.024013,-640030.703605
2856,630919.361318,-640020.392418
2857,630896.712144,-640010.066677
2858,630874.078012,-639999.72312
2859,630851.458383,-639989.363076
2860,630828.852426,-639978.988648
2861,630806.259352,-639968.601963
2862,630783.678417,-639958.205169
2863,630761.108488,-639947.801256
2864,630738.546969,-639937.395665
2865,630715.990532,-639926.993937
2866,630693.436008,-639916.601559
2867,630670.880323,-639906.224027
2868,630648.320424,-639895.866828
2869,630625.753251,-639885.535433
2870,630603.175707,-639875.235288
2871,630580.584632,-639864.971806
2872,630557.976774,-639854.750356
2873,630535.348759,-639844.576259
2874,630512.697067,-639834.454773
2875,630490.017999,-639824.391091
2876,630467.307651,-639814.390326
2877,630444.561887,-639804.457508
2878,630421.777934,-639794.594029
2879,630398.96117,-639784.782963
2880,630376.119627,-639775.001541
2881,630353.261367,-639765.22703
2882,630330.394543,-639755.436728
2883,630307.5293,-639745.604061
2884,630284.679907,-639735.694449
2885,630261.861531,-639725.672465
2886,630239.089851,-639715.502863
2887,630216.381131,-639705.150583
2888,630193.752308,-639694.580762
2889,630171.221074,-639683.758745
2890,630148.805962,-639672.650087
2891,630126.526427,-639661.220564
2892,630104.350012,-639649.536142
2893,630082.251893,-639637.645273
2894,630060.338809,-639625.352238
2895,630038.633923,-639612.623925
2896,630017.161639,-639599.427611
2897,629995.947678,-639585.730984
2898,629975.018714,-639571.50284
2899,629954.374227,-639556.7635
2900,629933.971054,-639541.617263
2901,629913.759856,-639526.177245
2902,629893.684866,-639510.560136
2903,629873.683148,-639494.885965
2904,629853.687354,-639479.272451
2905,629833.625746,-639463.83404
2906,629813.422051,-639448.681217
2907,629792.995342,-639433.919802
2908,629772.283534,-639419.616604
2909,629751.324685,-639405.689071
2910,629730.187323,-639392.016099
2911,629708.943528,-639378.478866
2912,629687.668967,-639364.961531
2913,629667.020917,-639350.621059
2914,629646.072836,-639336.64951
2915,629625.346922,-639322.379544
2916,629604.933669,-639307.714019
2917,629584.912652,-639292.578582
2918,629565.305145,-639276.972108
2919,629546.117286,-639260.911035
2920,629527.35527,-639244.411111
2921,629509.025277,-639227.487455
2922,629491.133361,-639210.15463
2923,629473.685326,-639192.426736
2924,629456.686567,-639174.317486
2925,629441.05436,-639155.039521
2926,629425.11896,-639136.108598
2927,629409.327334,-639117.103751
2928,629393.952206,-639097.795719
2929,629379.035155,-639078.161871
2930,629364.579806,-639058.210657
2931,629350.588853,-639037.950155
2932,629337.064008,-639017.38806
2933,629324.006521,-638996.532263
2934,629311.41273,-638975.394865
2935,629298.937052,-638954.182988
2936,629286.936979,-638932.682624
2937,629275.417617,-638910.902019
2938,629264.380827,-638888.85152
2939,629254.470814,-638866.240114
2940,629244.508214,-638843.650468
2941,629235.011731,-638820.836383
2942,629225.975399,-638797.810232
2943,629217.393133,-638774.583989
2944,629209.2587,-638751.169255
2945,629201.565694,-638727.57729
2946,629194.239713,-638703.840556
2947,629187.213614,-638679.983692
2948,629180.61664,-638655.971771
2949,629174.44074,-638631.81571
2950,629168.677601,-638607.526036
2951,629163.318661,-638583.11288
2952,629158.355125,-638558.585978
2953,629153.777988,-638533.954664
2954,629149.578054,-638509.227868
2955,629145.74596,-638484.414115
2956,629142.272206,-638459.521517
2957,629139.147179,-638434.557775
2958,629136.506119,-638409.514573
2959,629134.272259,-638384.411776
2960,629132.374228,-638359.264095
2961,629130.806544,-638334.077949
2962,629129.569436,-638308.859341
2963,629128.664207,-638283.614427
2964,629128.092458,-638258.349597
2965,629127.856079,-638233.071489
2966,629127.957242,-638207.786994
2967,629128.29514,-638182.500297
2968,629128.886709,-638157.2149
